"data_base","uf","tcb","sr","cliente","ocupacao","cnae_secao","cnae_subclasse","porte","modalidade","origem","indexador","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","20","13861,79","1929,08","192,92","0,00","0,00","0,00","2137,53","18121,32","4553,45","4986,79"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","32","54788,09","37609,53","12308,51","0,00","0,00","0,00","25591,64","130297,77","22530,76","26092,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Prefixado","23","37234,55","18705,56","0,00","0,00","0,00","0,00","592,67","56532,78","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","13456,30","6219,70","10157,50","0,00","0,00","0,00","0,00","29833,50","0,00","18734,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","46731,70","23467,30","11726,42","0,00","0,00","0,00","17297,16","99222,58","22100,66","22100,66"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Sem rendimento                          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","19","4803,79","3246,10","77,17","31,48","8,27","0,00","1592,42","9759,23","1592,42","1592,42"
2025-08-31,"PE","Não bancário","S5","PF","PF - MEI","-","-","PF - Sem rendimento                          ","PF - Outros créditos","Sem destinação específica","Prefixado","<= 15","538,34","0,00","0,00","0,00","0,00","0,00","0,00","538,34","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Acima de 20 salários mínimos            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","745","1203260,02","536914,29","1153,16","231,78","0,00","0,00","458314,06","2199873,31","409387,27","578053,12"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","2083,63","8201,23","14686,86","7890,08","6163,16","0,00","0,00","39024,96","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","116","72621,91","43369,19","26974,86","0,00","0,00","0,00","0,00","142965,96","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Acima de 20 salários mínimos            ","PF - Outros créditos","Sem destinação específica","Prefixado","603","236500,54","165526,74","39099,13","22774,02","93539,32","2586,65","416496,55","976522,95","390690,63","441088,15"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Acima de 20 salários mínimos            ","PF - Veículos","Sem destinação específica","Outros indexadores","<= 15","2314,24","5639,51","8388,10","0,00","0,00","0,00","0,00","16341,85","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","1701,29","119,60","0,00","0,00","0,00","0,00","0,00","1820,89","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Até 1 salário mínimo                    ","PF - Cartão de crédito","Sem destinação específica","Prefixado","4990","9171665,78","4240593,78","14131,38","8019,02","3359,55","0,00","1743089,13","15180858,64","1451005,61","1837380,65"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo com consignação em folha","Sem destinação específica","Outros indexadores","26","7350,12","4692,27","1824,67","0,00","0,00","0,00","0,00","13867,06","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","733","125229,21","530899,64","333586,15","79653,50","47159,37","0,00","109677,83","1226205,70","168130,89","178874,95"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Até 1 salário mínimo                    ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","1510","312749,54","92386,20","100169,86","39508,14","22429,30","0,00","141092,24","708335,28","137392,46","150337,85"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Até 1 salário mínimo                    ","PF - Outros créditos","Sem destinação específica","Prefixado","9921","3573725,61","1403043,71","22090,71","0,00","0,00","0,00","2647388,37","7646248,40","2241260,93","2686760,51"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Indisponível                            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","3402","1565781,98","199983,72","14613,17","3698,75","349,29","0,00","182364,97","1966791,88","147358,35","168328,88"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Indisponível                            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","3602","1401259,95","1873652,20","468995,48","0,00","0,00","0,00","185,47","3744093,10","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Indisponível                            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","30652","630521,71","1383533,51","1897266,66","627181,45","225757,44","0,00","601398,32","5365659,09","485631,58","584882,10"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Indisponível                            ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","468,56","1290,96","3442,56","3299,12","13930,01","0,00","393,04","22824,25","0,00","22824,25"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Indisponível                            ","PF - Outros créditos","Sem destinação específica","Prefixado","283","99673,06","0,00","0,00","0,00","0,00","0,00","96824,65","196497,71","93317,87","189233,89"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","53","38893,37","9092,08","0,00","0,00","0,00","0,00","0,00","47985,45","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","2011","1131787,24","484001,96","16128,62","494,05","0,00","0,00","567734,83","2200146,70","510668,81","581885,42"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","460","190154,47","314488,84","131243,66","13353,29","4505,83","0,00","45168,44","698914,53","48385,12","61704,54"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","972","322728,74","74816,85","31686,33","2753,71","464,52","0,00","170959,55","603409,70","181245,71","207417,77"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Habitacional","Com destinação específica","Pós-fixado","<= 15","1369,04","2958,17","6599,52","6339,51","0,00","0,00","0,00","17266,24","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","1551","784022,97","599375,02","99947,77","0,00","0,00","0,00","641989,30","2125335,06","654584,29","763437,73"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 1 a 2 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","16165,94","34002,64","42403,22","6963,24","228,38","0,00","0,00","99763,42","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Cartão de crédito","Sem destinação específica","Prefixado","41","867315,40","578863,72","0,00","0,00","0,00","0,00","80291,49","1526470,61","80291,49","114067,87"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","122,02","443,93","618,91","254,72","124,59","0,00","0,00","1564,17","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","38","46216,07","1982,49","0,00","0,00","0,00","0,00","4618,90","52817,46","1532,63","1912,43"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 10 a 20 salários mínimos        ","PF - Outros créditos","Sem destinação específica","Prefixado","95","239958,80","229961,00","84978,68","0,00","0,00","0,00","226981,84","781880,32","238879,75","241345,25"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","4211,96","1633,34","0,00","0,00","0,00","0,00","0,00","5845,30","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","677","201747,22","100764,91","16380,55","517,50","0,00","0,00","47456,43","366866,61","46114,71","53038,33"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","52","25290,40","53797,66","43926,46","4395,54","2139,87","0,00","877,51","130427,44","877,51","7271,91"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","234","113223,92","22989,43","4579,81","382,67","99,42","0,00","38749,76","180025,01","53734,70","53734,70"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","170","222990,42","157513,63","58142,99","0,00","0,00","0,00","59657,94","498304,98","55243,52","79876,92"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","1935,99","5538,16","12962,00","10294,25","31159,57","14264,32","0,00","76154,29","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 2 a 3 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","12557,65","26818,06","17240,33","0,00","0,00","0,00","3086,49","59702,53","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","8228,85","3514,80","0,00","0,00","0,00","0,00","0,00","11743,65","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","524","687874,14","356877,79","528,72","0,00","0,00","0,00","243003,15","1288283,80","188059,71","258902,88"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","<= 15","6230,05","15647,04","10562,77","5358,48","1157,24","0,00","3104,10","42059,68","3104,10","3104,10"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","245","182924,81","40584,65","21621,59","6857,55","1809,10","0,00","39436,48","293234,18","37930,69","44307,18"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Outros créditos","Sem destinação específica","Prefixado","332","331402,78","171139,93","72193,78","0,00","0,00","0,00","242534,24","817270,73","238266,90","277360,08"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","3706,65","9500,65","10260,99","0,00","0,00","0,00","0,00","23468,29","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","<= 15","328,33","557,92","0,00","0,00","0,00","0,00","0,00","886,25","0,00","0,00"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Prefixado","219","470729,37","356652,00","0,00","0,00","0,00","0,00","9864,20","837245,57","4114,00","75617,65"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","37","5292,29","20404,27","31317,30","13962,72","10325,36","0,00","3000,91","84302,85","2563,81","2563,81"
2025-08-31,"PE","Não bancário","S5","PF","PF - Outros","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","104","106823,08","39425,65","65303,31","25444,47","3565,96","0,00","30231,70","270794,17","44649,11","44839,28"
